0.562527,0.896289,0.778974,0.721757,0.724171,0.850845,0.940609,0.942676,1.255952,0.759701,1.053239,1.092615,0.656408,0.721727,1.371330,1.090023,1.139497,1.305137,1.442050,0.605409,1.076327,0.472964,0.745640,1.201702,1.306997,0.959794,0.708059,0.998078,0.942572,1.504081,1.439463,0.618370
0.521618,1.181363,0.942554,0.528373,1.381001,1.505673,0.743013,1.364881,0.812503,0.831432,0.828460,0.922327,1.150000,0.849232,1.278313,0.681832,0.654101,1.113959,0.788882,1.009214,1.088973,0.870478,0.990902,0.645031,1.469057,0.465670,0.752129,0.625415,0.814548,1.073385,1.215518,1.130244
0.440691,1.123967,0.834995,0.698415,1.213366,1.505843,0.984811,1.074646,1.158538,0.719558,1.365455,1.479543,1.381038,0.757273,1.043427,0.738554,0.867358,0.575188,1.399110,1.448829,1.077882,1.056331,1.136445,0.658493,0.578837,0.463604,1.391447,1.114163,0.931936,0.762321,0.647570,0.978535
1.287139,0.873600,1.431506,1.018692,1.075052,0.962227,0.558218,0.652164,0.760830,1.154727,0.972231,0.499800,0.682373,1.052222,1.039926,1.368001,1.294124,0.631576,0.952403,1.014040,0.507047,1.382944,0.821733,1.169870,1.231385,1.192559,0.529825,0.956008,0.631265,0.760550,1.002171,0.623042
0.378019,0.785787,0.872944,0.948607,0.578725,1.025805,0.913648,0.860716,0.635441,1.455021,1.168453,0.626373,1.370016,1.206572,1.327477,0.611373,1.110234,1.362679,0.725984,0.891684,1.074139,1.416107,1.376450,1.196166,0.914906,0.488506,1.062343,1.215295,1.301977,1.341314,0.548795,0.607896
1.066176,1.152774,0.924880,0.826170,0.876256,1.078924,0.639004,1.300259,1.169945,1.580147,0.949874,0.650467,0.842317,1.248046,0.569327,0.544495,1.586145,1.369818,0.988145,1.185965,0.412419,0.991551,1.134840,0.718410,1.185986,0.457753,0.642752,0.966622,0.874253,0.714651,0.941635,0.569731
1.075245,0.580642,1.029463,1.255259,0.543855,0.818741,0.898059,0.943304,0.542384,1.063994,1.248866,1.096671,1.093067,0.662524,1.239902,0.610059,1.540293,0.887702,1.205117,1.099357,0.982134,1.336052,1.102757,1.339508,1.131259,0.822017,0.864927,0.983574,1.059301,1.087932,0.546561,1.213649
0.431291,0.924672,1.272789,1.058937,1.435391,1.576383,0.574785,1.252930,0.658559,0.864469,0.441304,1.400933,1.076367,1.336930,0.580303,0.481312,1.435512,0.913368,1.556844,0.988515,0.747534,0.832734,1.276957,0.660848,0.938940,0.891646,0.571463,0.546117,1.112421,0.914937,1.426476,0.646806
1.136942,1.294120,1.194641,1.454689,0.917967,0.919840,0.476743,0.863546,1.475650,1.018735,0.669067,1.354929,1.031930,1.021675,1.287680,0.508091,1.040414,1.095855,1.497923,0.532681,0.890549,1.125543,1.461094,0.524036,1.474347,0.909801,0.968501,0.758987,1.192882,1.142872,1.405156,1.531153
0.595755,0.591982,1.037906,1.192934,0.983476,1.035872,1.115335,1.320786,0.691936,1.192342,1.203667,1.320970,0.589027,1.039581,0.814089,0.831803,1.552562,0.551343,1.304917,0.867184,0.722765,0.518924,0.823846,0.965295,1.493435,0.588309,1.009373,0.951629,1.340454,0.999051,1.418016,0.851355
0.864679,1.064655,0.653213,0.946440,1.429404,0.950315,1.152193,0.740400,1.060025,1.318650,1.406013,1.281583,0.808103,0.916604,1.188806,1.352068,1.522383,1.390331,0.926699,0.579753,0.590981,0.865207,0.597543,1.252476,0.779811,0.821619,0.629754,0.649928,0.801592,1.519565,0.559288,0.835403
0.442348,1.495564,0.846620,0.765333,0.796894,0.806977,1.243482,1.339240,0.590830,1.087666,0.927980,1.076427,0.812710,1.473387,1.315775,0.470424,1.007611,0.542074,1.212157,1.169803,0.941215,0.978717,0.874469,1.030035,1.136760,1.321042,1.358504,0.823999,0.959516,0.916896,0.888731,1.146440
0.708287,0.954213,1.459510,1.016973,1.310765,1.488815,1.040235,1.409972,0.982294,1.501096,0.542656,0.692428,0.801735,0.807911,1.285446,1.378558,1.109547,1.240109,1.472450,0.579954,0.345093,1.105691,1.100925,1.136811,1.189351,0.789272,0.662934,1.288918,0.597030,1.074852,1.190468,0.984255
7.885581,9.034081,8.447224,9.384285,12.385899,9.487128,9.607724,9.097301,10.767329,7.921781,8.926359,9.617947,9.458597,9.755698,7.671427,11.880750,10.651352,10.493570,8.851364,9.183605,9.976095,12.464242,10.825764,9.992559,12.198527,9.550469,11.667139,9.973047,11.395826,9.360087,7.180264,10.761447
8.809746,7.773394,8.006744,9.962950,8.078021,7.036654,7.956172,9.045251,9.130050,7.356428,9.067506,8.421219,7.238714,8.664167,8.273531,6.304645,10.319052,8.611466,9.556084,10.406554,9.435832,8.100498,8.852106,9.131838,8.539533,8.745461,8.563293,9.752467,10.365632,9.244259,11.281431,9.878309
0.997786,1.722317,1.593813,1.734606,1.504022,1.176129,1.234443,1.870066,1.348547,1.071121,2.071261,1.930610,1.160095,1.162311,1.755855,1.124086,1.925501,1.727900,1.363071,1.441144,1.829128,0.890896,1.094731,1.467286,1.884222,1.749453,1.089276,0.961934,1.554605,0.903493,1.707839,1.432991
1.641129,1.819168,1.811170,1.958695,1.523527,1.221107,1.087478,0.990773,1.820824,1.475388,1.188137,1.480045,1.328091,1.093824,1.924020,1.441258,1.065085,1.230016,2.005136,1.091597,0.904612,0.883843,1.576383,1.091582,1.228600,1.535179,1.770346,1.341140,1.388341,1.210905,1.463620,1.368453
1.876874,1.985311,1.260659,1.063583,1.452750,1.170227,1.652199,1.081739,1.143082,1.278911,2.084222,1.892223,1.083298,1.505125,1.641239,1.305604,1.370378,1.153438,1.878404,1.276408,1.195812,1.263090,1.368216,1.106367,1.376790,1.076970,1.856227,1.001233,1.028952,0.900318,1.390953,1.365403
1.061805,1.554401,1.616020,1.375877,1.175333,1.435956,1.789487,1.892329,1.375655,1.708277,1.639160,1.139881,1.427346,1.616536,1.775118,0.940729,0.971788,1.338549,1.628436,1.864208,1.412237,1.455712,0.836991,1.322046,1.047492,1.050886,1.829110,1.045328,1.029793,1.536525,1.846241,1.062886
1.291980,1.777977,1.898335,1.871375,1.934608,1.484076,2.005801,1.138381,1.186881,1.666405,1.532179,1.931985,1.606939,0.971579,1.150585,0.976353,1.564881,1.056000,2.113990,1.789464,1.021242,1.740880,1.776974,1.808191,1.057500,1.190211,1.843304,1.337243,1.324362,1.316419,2.333605,1.150944
1.448952,2.109106,1.455858,1.993492,1.451761,0.998604,1.777555,1.477879,1.781995,1.277480,2.102142,1.367436,1.239715,1.327209,2.083319,0.937463,1.286460,1.898123,2.158584,1.509525,1.171662,0.906932,1.224346,1.711738,1.360930,1.260947,1.480587,1.421451,1.257772,1.150485,1.728304,1.171636
1.539207,1.233479,1.855877,1.697959,1.522955,1.066484,1.664454,1.147775,1.372878,1.084713,1.937507,1.461787,1.106449,1.256450,1.845915,1.373609,1.080514,1.777756,1.702560,1.781437,1.584090,0.980893,0.821882,1.447998,1.634097,1.238092,1.724575,1.389606,1.063510,1.364336,2.067357,1.436366
1.257307,2.097094,1.389618,1.855965,1.042166,1.817969,1.289125,1.867176,1.046780,1.424440,1.177972,1.984307,1.197435,1.807317,1.465938,1.325438,1.747708,1.204811,1.519088,1.593697,1.620546,1.861301,0.820392,1.307395,1.431660,1.839526,1.012388,1.753150,1.874351,1.757881,1.900538,1.072431
1.115919,1.697158,1.237847,1.080529,1.799484,1.435041,1.171524,1.319070,1.981997,1.278826,1.972355,1.787913,1.196102,1.822935,2.040010,1.493036,1.655669,1.741309,1.612360,1.924437,1.261800,1.107792,1.243571,1.917432,1.921412,1.264346,1.842917,1.052100,1.724725,0.982360,2.200210,1.197920
0.994501,1.567554,1.715906,1.768044,1.285357,0.975803,1.977201,1.103665,1.527989,1.544904,1.840888,1.256257,1.142265,1.798612,1.517056,0.955445,1.522065,1.023245,2.119897,1.633858,1.752023,1.415433,0.945509,1.754803,1.479348,1.803016,1.431752,1.255783,1.260566,1.661934,2.358709,1.238194
1.692130,1.297348,1.774967,1.506706,1.393029,1.815812,1.084907,0.939141,1.742047,1.977164,1.776002,1.871724,1.507990,1.759798,1.275952,1.268947,1.519868,1.554401,1.924289,1.908412,1.725942,1.248000,1.808053,1.535490,1.915016,1.086781,1.273132,1.438534,1.398665,1.712721,2.280567,1.743582
1.239535,1.203209,1.396015,1.842455,1.180435,1.106464,1.494685,1.155450,1.381717,2.015886,1.296312,1.426649,1.186912,1.673958,1.955018,1.603801,1.795113,1.975491,2.090324,1.975901,1.410689,1.274961,0.820149,1.172596,1.227125,1.196493,1.853596,0.920524,1.743087,1.336349,2.342240,1.169946
1.977904,1.799169,1.142038,1.222589,1.003073,1.713283,1.541780,1.147749,1.164582,1.356124,1.186750,1.680936,1.782344,1.564835,1.827635,0.832063,1.039932,1.609720,1.504546,1.940522,0.929428,1.149512,0.936773,1.502111,1.700514,1.853186,1.873903,1.756416,1.288316,1.520644,2.156216,1.191575
1.226974,1.289755,1.935613,1.639289,1.834678,1.253052,1.490953,1.280387,1.395615,1.806157,1.279761,2.054918,1.269271,1.284697,1.739175,1.378285,1.347802,1.161474,1.277029,1.657003,1.246290,1.336325,1.504741,1.655607,1.099580,1.894471,1.572948,1.665816,1.321325,1.787753,2.276308,1.230849
1.187740,1.280126,1.169567,1.619598,1.021982,1.360872,1.489408,0.944261,1.641186,1.456089,1.977337,1.727034,1.735912,1.562399,1.293776,0.987892,1.004147,1.256343,1.240068,1.826533,1.415348,1.614078,1.795419,1.556402,1.739732,1.449958,1.877201,0.889177,1.058067,1.676391,2.278193,1.770177
10.239828,10.587458,10.563910,10.005545,8.827219,12.187571,8.261285,9.948592,8.552605,11.071788,10.912453,7.677182,9.641701,10.097490,8.660886,9.822305,10.594214,9.538423,9.972859,8.681707,9.286811,7.314535,8.925000,10.754526,9.035190,9.714561,10.877485,9.781202,10.289516,9.472258,10.080721,9.092236
2.177601,2.376256,1.856012,1.566659,1.794198,2.020207,1.680296,1.498374,1.556112,2.004411,2.288628,2.281396,2.071624,1.884149,2.589826,1.828910,1.638212,1.416685,1.955348,2.430362,2.005202,2.006310,1.770494,1.684182,1.698886,1.488762,2.074852,1.876201,1.674490,2.447028,2.222859,2.027130
2.463909,1.972101,1.676371,2.013969,1.969534,2.148681,1.972890,2.133505,1.340538,2.480036,2.168359,1.799248,2.480838,1.851547,2.216740,2.229630,1.979283,2.297588,2.103028,2.464942,1.908370,2.357371,1.608154,2.047071,2.273417,1.554610,1.896080,2.622173,1.307436,1.700019,2.284071,2.405724
1.929369,2.357881,1.611121,2.270195,2.332444,1.972241,2.602751,1.954246,1.694651,1.973393,1.912474,2.028645,2.337685,1.770756,1.864696,2.042253,1.408311,2.002002,2.497302,2.433278,2.123257,1.653386,2.490592,2.130654,1.519820,1.955236,2.009485,2.432983,2.036467,1.916906,2.527920,2.039664
2.209653,1.949198,1.928219,1.396853,2.698517,2.128067,2.095366,2.320409,2.097987,1.925610,2.060401,2.404352,2.517370,2.164655,1.916755,1.489745,2.196441,2.374202,2.146755,2.491996,1.695435,1.655041,2.011434,1.889321,1.495532,1.998415,2.411971,1.957706,1.809618,2.275756,2.379285,2.100840
1.717315,2.424210,2.396002,1.565827,1.838107,1.893060,2.379892,2.268909,1.793859,2.476907,1.787243,1.685338,1.945505,1.804971,2.269507,1.650366,2.093705,1.513982,2.462312,1.958865,1.482389,1.666709,1.623296,1.883501,2.336099,1.558999,2.059796,2.625100,1.668356,2.318826,2.514172,2.331106
2.355136,1.580655,1.925868,2.005090,2.381618,1.358275,2.001458,1.515437,1.948083,2.037502,1.711884,2.245044,1.997504,2.352803,2.556657,2.186352,2.207897,1.789364,2.111621,2.475293,2.029650,2.093351,1.935224,2.380666,2.024132,2.326981,2.187181,2.031350,1.837735,1.806790,2.277307,1.617296
2.067188,2.140690,1.507011,1.949286,1.927675,1.692669,2.417495,2.244820,1.415864,1.668113,1.743137,1.590354,1.657615,2.191208,2.190931,1.674929,1.366958,1.719285,2.490478,2.170025,1.480538,2.331394,2.063204,2.013887,2.258822,1.806213,1.713872,1.826529,1.992454,1.580181,2.411370,1.918069
1.699742,2.012063,1.944354,1.906386,2.252289,1.629583,1.718029,1.817560,1.825969,2.331355,2.369681,2.230805,1.904207,1.713781,2.591471,1.528094,2.147717,1.912278,2.475765,2.521643,1.822817,2.119596,2.518149,2.159147,2.042411,1.926720,1.588113,1.759156,1.157204,1.723740,1.940082,1.758568
2.048599,1.724360,1.606429,1.737261,1.869983,1.640877,2.020788,1.687669,1.806423,2.416010,2.074403,1.773376,2.406721,2.206604,1.733546,1.778610,1.708129,1.831842,2.508463,1.748336,2.008301,1.776266,1.641018,2.479464,1.646600,2.051859,2.373875,2.455296,1.221566,2.542167,2.460546,1.558583
2.105221,2.161596,2.278974,1.643621,2.571788,1.872431,2.130239,2.177294,2.144167,1.792388,2.239138,2.126518,1.742887,2.073685,2.397408,2.347623,2.096340,1.843530,2.081861,2.462016,2.103262,2.486164,1.899517,2.230844,1.765003,1.962548,1.492512,1.869539,1.457356,1.960893,2.143688,2.313767
1.819745,2.430521,2.440148,2.171398,2.507153,1.807763,2.578651,2.354664,1.674379,2.024579,2.293961,1.717033,2.123818,1.643457,2.386021,2.200779,2.211710,1.438827,1.914055,2.358332,1.666325,1.620304,1.656939,1.972113,2.271063,2.248346,2.196799,1.990824,1.704777,1.988368,2.533880,1.676487
2.006730,2.008067,2.253035,2.181814,2.102710,2.020878,1.918808,1.492653,1.810319,2.482899,2.105160,2.053759,1.830636,1.668541,2.245162,2.389265,2.237387,2.362880,2.496805,2.109808,1.865327,2.367490,1.880504,2.219094,2.351995,1.788003,2.020941,2.222169,1.694147,2.409053,2.310726,1.657533
2.173575,1.790970,2.177937,2.147684,1.741286,1.560021,2.629027,2.340497,1.330710,2.418056,1.518801,1.900368,1.698815,2.226405,2.269461,2.396060,1.993786,1.670446,2.190665,1.626723,1.927102,2.387975,2.345593,2.491067,2.343378,2.022744,1.822658,1.936759,1.690034,2.246248,2.673150,1.954116
2.560008,1.667111,2.453066,2.079244,1.750271,1.431808,1.848875,2.164999,2.001742,2.011072,2.369227,2.155873,1.778059,1.939438,2.004985,1.453305,1.543737,1.569797,1.870252,2.132832,1.552256,1.919977,1.587162,1.749015,2.065423,2.249328,2.091268,2.275392,1.850212,1.969521,2.505872,2.122925
2.475549,1.996658,1.708416,1.500196,2.001608,1.799223,2.490120,2.189712,1.573812,2.590992,1.601705,1.631746,2.090078,1.968632,2.020700,1.527576,2.036189,1.664218,2.374960,2.176588,1.685597,1.699082,2.492534,1.931006,1.657564,2.369702,1.700245,1.925375,1.944808,2.386499,1.731016,2.072102
1.791170,1.872417,1.880445,1.611031,1.938393,2.030739,1.821401,1.930363,1.765376,2.206204,1.655500,2.273036,1.850629,2.058092,1.857643,2.265152,2.094751,2.043419,2.389006,2.036543,1.473661,1.940272,1.808185,2.134819,1.612213,2.028804,1.827849,2.455599,1.360920,1.852648,1.949733,2.245835
