0.597073,0.522001,0.389666,0.941791,0.498549,0.603421,0.709236,0.271064,0.774450,0.160135,0.328688,0.503263,0.865638,0.251079,0.132659,0.138406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.452789,0.499261,0.254085,0.388476,0.813146,0.214955,0.585458,0.094179,0.399530,0.549657,0.664044,0.575831,0.951473,0.283281,0.708071,0.856507,0.905345,0.127262,0.053123,0.197277,0.111562,0.222860,0.626626,0.964556,0.624869,0.531269,0.119698,0.530105,0.888740,0.329635,0.478763,0.749407
0.640538,0.752608,0.197050,0.034527,0.932115,0.706449,0.408325,0.214903,0.724736,0.093171,0.400294,0.046505,0.751952,0.128550,0.609221,0.693664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494643,0.696461,0.325993,0.892615,0.403029,0.439286,0.556984,0.624132,0.920038,0.058324,0.582226,0.236320,0.828154,0.639403,0.172844,0.237170,0.731226,0.537289,0.019715,0.141898,0.666278,0.241803,0.998056,0.337161,0.488938,0.265106,0.552119,0.031037,0.956501,0.079484,0.125598,0.001615
0.134570,0.962681,0.430153,0.446448,0.085896,0.124427,0.281799,0.875276,0.085277,0.773534,0.672377,0.909963,0.993124,0.655859,0.139081,0.642721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.540436,0.468389,0.016310,0.390254,0.860907,0.635575,0.853423,0.214479,0.146913,0.050355,0.679208,0.783683,0.093055,0.530108,0.050040,0.844473,0.901656,0.727758,0.578953,0.014655,0.497901,0.925215,0.630338,0.423840,0.266971,0.005682,0.696631,0.260080,0.773052,0.459356,0.455521,0.520339
0.071430,0.524998,0.912186,0.256411,0.083642,0.044222,0.000417,0.828588,0.867666,0.132807,0.313854,0.444224,0.150045,0.680287,0.089621,0.875467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971325,0.924502,0.108086,0.921887,0.423529,0.908291,0.427197,0.789057,0.003863,0.170988,0.559233,0.817044,0.125668,0.934245,0.896087,0.008848,0.288579,0.436943,0.630036,0.069183,0.246032,0.328795,0.553667,0.364209,0.485320,0.011717,0.101433,0.208135,0.168373,0.598454,0.103401,0.430904
0.177619,0.485361,0.137507,0.193842,0.261331,0.576874,0.650547,0.100001,0.050778,0.009875,0.589523,0.358264,0.223674,0.982570,0.629685,0.099710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040070,0.686922,0.956526,0.557530,0.062406,0.912411,0.705597,0.890454,0.990435,0.882893,0.888864,0.915987,0.706958,0.060365,0.994749,0.687272,0.121020,0.153615,0.754104,0.133862,0.349949,0.255848,0.003802,0.823806,0.931676,0.532274,0.850603,0.574602,0.628692,0.512294,0.754183,0.399889
0.420549,0.608881,0.898450,0.861921,0.003892,0.868024,0.822184,0.580687,0.036848,0.783991,0.643216,0.766355,0.601135,0.880495,0.855372,0.066940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214214,0.571720,0.990028,0.767264,0.124554,0.833843,0.969667,0.311389,0.374202,0.388229,0.471267,0.139306,0.859915,0.662087,0.556244,0.512317,0.147957,0.889538,0.060547,0.432914,0.249662,0.307942,0.621929,0.761869,0.372856,0.255923,0.942501,0.845525,0.060710,0.421089,0.086106,0.226626
0.995140,0.370946,0.943489,0.957787,0.546242,0.514702,0.931126,0.247410,0.136552,0.706461,0.899755,0.984742,0.540491,0.940625,0.168705,0.303060,0.502704,0.198908,0.924205,0.715703,0.623026,0.135059,0.795194,0.798493,0.152675,0.324313,0.957181,0.500749,0.067494,0.431065,0.454507,0.733415,0.124057,0.499774,0.900192,0.923873,0.214765,0.573255,0.319797,0.188360,0.880394,0.263350,0.765891,0.624548,0.657423,0.630653,0.200257,0.925785,0.488773,0.155613,0.286983,0.157851,0.478825,0.406845,0.066071,0.049490,0.203194,0.246563,0.152925,0.673851,0.160252,0.666621,0.724005,0.622123
0.822904,0.710198,0.629370,0.771252,0.052510,0.199498,0.578104,0.407787,0.366063,0.915194,0.870669,0.188866,0.997273,0.998339,0.998317,0.514313,0.391014,0.158929,0.036632,0.277124,0.041598,0.891837,0.840362,0.080138,0.932651,0.084984,0.181120,0.993848,0.239558,0.947801,0.914275,0.815628,0.303692,0.458978,0.010190,0.033218,0.197761,0.243529,0.810789,0.462506,0.031856,0.765842,0.607836,0.214474,0.281185,0.666818,0.612189,0.464383,0.763819,0.983943,0.316704,0.426958,0.886787,0.733244,0.204491,0.570855,0.202447,0.163645,0.165455,0.491620,0.027139,0.960064,0.376263,0.642912
0.896436,0.602947,0.832044,0.249776,0.988810,0.473918,0.211533,0.748958,0.881119,0.482264,0.005742,0.163243,0.682803,0.009868,0.949072,0.869569,0.339201,0.699492,0.096415,0.171775,0.514176,0.730617,0.357361,0.633366,0.994051,0.252549,0.187324,0.412986,0.396525,0.217076,0.354210,0.174853,0.554566,0.723467,0.950792,0.502787,0.451166,0.878185,0.901494,0.996030,0.596273,0.758374,0.942717,0.944517,0.697436,0.056815,0.937725,0.454742,0.645225,0.265972,0.924565,0.409484,0.931335,0.636737,0.612463,0.784748,0.539492,0.716304,0.401859,0.660244,0.187792,0.947491,0.791656,0.324512
0.813805,0.310949,0.922238,0.463854,0.092437,0.913686,0.504452,0.877428,0.866065,0.417634,0.075996,0.417409,0.938069,0.738650,0.040687,0.079266,0.491377,0.189792,0.647265,0.415327,0.307873,0.441482,0.108549,0.015299,0.228422,0.228355,0.866640,0.538713,0.650072,0.213375,0.759645,0.294690,0.388932,0.576728,0.628686,0.349502,0.648671,0.054545,0.907771,0.933842,0.461485,0.599174,0.154880,0.934420,0.562364,0.078182,0.946015,0.891297,0.219025,0.959250,0.408033,0.195283,0.457103,0.155799,0.940167,0.337249,0.320374,0.500684,0.425969,0.802006,0.139074,0.403776,0.315661,0.902876
0.292481,0.719802,0.600310,0.644625,0.261141,0.826553,0.530633,0.349881,0.816703,0.163320,0.571295,0.447531,0.850050,0.634992,0.916557,0.790249,0.689300,0.715296,0.587652,0.052221,0.288248,0.379004,0.136198,0.534994,0.825209,0.434025,0.980362,0.545764,0.003568,0.790242,0.878065,0.996389,0.638161,0.712179,0.017773,0.508414,0.446866,0.929113,0.018471,0.174610,0.869664,0.310395,0.751400,0.061105,0.847336,0.611803,0.319753,0.874246,0.371736,0.351140,0.414937,0.087433,0.497218,0.351110,0.943266,0.854191,0.738129,0.917426,0.561897,0.720697,0.259742,0.199235,0.858117,0.350738
0.729346,0.163716,0.075877,0.830766,0.114159,0.790065,0.429326,0.106453,0.262875,0.122638,0.293396,0.331337,0.757802,0.444097,0.168827,0.587339,0.165682,0.731354,0.309364,0.897135,0.050907,0.959212,0.998443,0.268382,0.456532,0.883062,0.088990,0.592237,0.496169,0.767006,0.338001,0.608809,0.331103,0.211680,0.605948,0.592707,0.173350,0.339867,0.731661,0.517904,0.919605,0.501501,0.655786,0.059921,0.849040,0.902363,0.525704,0.590274,0.558620,0.976357,0.771630,0.138533,0.101843,0.554435,0.506429,0.799705,0.826683,0.336902,0.918433,0.468152,0.083099,0.070127,0.699666,0.538373
0.370789,0.233188,0.794087,0.406273,0.912138,0.520160,0.908128,0.449851,0.912031,0.734355,0.387102,0.571248,0.246441,0.165045,0.835689,0.402136,0.882162,0.177903,0.415423,0.697174,0.320642,0.355556,0.672922,0.634173,0.128917,0.653049,0.066464,0.832489,0.348587,0.144125,0.667756,0.077141,0.668174,0.837493,0.629043,0.443244,0.303079,0.050727,0.818060,0.511805,0.221997,0.773183,0.253877,0.760741,0.242209,0.450676,0.756972,0.405621,0.399702,0.140711,0.525555,0.634646,0.968420,0.352204,0.543690,0.099041,0.111948,0.472065,0.505411,0.579429,0.853050,0.340315,0.804359,0.844815
0.698721,0.944401,0.439994,0.206350,0.478810,0.464401,0.346616,0.376808,0.184049,0.145508,0.478341,0.009735,0.684566,0.696508,0.927775,0.280764,0.095765,0.974661,0.784950,0.834857,0.409469,0.163244,0.611282,0.289189,0.720713,0.778927,0.529685,0.005404,0.987223,0.615957,0.381588,0.104607,0.301548,0.352562,0.690723,0.998771,0.845886,0.006135,0.752828,0.801245,0.005083,0.291054,0.425992,0.744079,0.853475,0.326616,0.621952,0.108557,0.340719,0.086763,0.228129,0.892499,0.229317,0.699457,0.008144,0.349176,0.626739,0.902140,0.822857,0.087362,0.316241,0.815217,0.832210,0.152119
0.677049,0.085904,0.653344,0.934012,0.265631,0.466135,0.719389,0.854959,0.693025,0.909777,0.301656,0.597590,0.494685,0.825782,0.677961,0.187343,0.890600,0.159831,0.555697,0.354836,0.552273,0.751704,0.877585,0.035858,0.830257,0.783046,0.611158,0.275460,0.993044,0.838104,0.253624,0.846277,0.660848,0.717608,0.005431,0.148175,0.875331,0.908902,0.045157,0.768009,0.553974,0.709681,0.542918,0.653831,0.602233,0.926329,0.807198,0.846022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.867516,0.708778,0.682429,0.116193,0.601288,0.423232,0.640106,0.809761,0.330861,0.989518,0.205785,0.273997,0.249949,0.379042,0.066777,0.956432,0.227298,0.938507,0.259352,0.316992,0.336278,0.672044,0.095166,0.568650,0.598694,0.264420,0.693036,0.430290,0.547102,0.051714,0.377999,0.753078,0.046498,0.559746,0.568496,0.573132,0.048313,0.374761,0.084042,0.593920,0.489221,0.054014,0.362417,0.164526,0.036574,0.735472,0.330391,0.457104,0.272424,0.683647,0.125826,0.214428,0.698244,0.687662,0.235837,0.558759,0.157718,0.616176,0.215565,0.137958,0.483400,0.136131,0.658232,0.341157
0.785049,0.162301,0.212635,0.595305,0.376087,0.315191,0.274798,0.412242,0.775371,0.266159,0.902022,0.020195,0.765774,0.040308,0.013641,0.960821,0.526494,0.591095,0.673559,0.169352,0.405356,0.432618,0.746327,0.441282,0.712949,0.359845,0.272556,0.730678,0.719662,0.842170,0.417531,0.770246,0.586763,0.796155,0.454666,0.334837,0.496073,0.416607,0.117406,0.254109,0.175089,0.148710,0.766107,0.507517,0.289414,0.177688,0.537617,0.805139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.659860,0.431602,0.332609,0.765410,0.122233,0.048715,0.079228,0.981288,0.861118,0.601077,0.369781,0.130646,0.123163,0.383556,0.343365,0.061897,0.326661,0.592401,0.261199,0.027667,0.841618,0.724637,0.027567,0.250894,0.036130,0.598772,0.767286,0.685961,0.810538,0.284930,0.831830,0.719505,0.977733,0.809676,0.292729,0.999101,0.604435,0.112159,0.014309,0.745201,0.406090,0.367977,0.010550,0.114894,0.889285,0.100476,0.097679,0.414539,0.800205,0.407127,0.194273,0.454019,0.024425,0.352932,0.904518,0.275397,0.776811,0.300506,0.874612,0.036540,0.392314,0.163695,0.846736,0.109670
0.765095,0.780540,0.025263,0.186084,0.503535,0.661367,0.141800,0.934731,0.761361,0.104309,0.507859,0.703447,0.038728,0.248867,0.739670,0.322140,0.205899,0.832836,0.011899,0.222158,0.165684,0.845060,0.150174,0.864430,0.073928,0.445626,0.243004,0.948058,0.992388,0.616046,0.902857,0.080170,0.760340,0.515366,0.792648,0.451234,0.444687,0.942485,0.964909,0.946187,0.054260,0.318401,0.275424,0.845731,0.169294,0.251532,0.143579,0.054161,0.310826,0.837261,0.079689,0.673051,0.491908,0.810354,0.149178,0.229223,0.741219,0.863075,0.490141,0.384314,0.640475,0.417217,0.103864,0.723294
0.708748,0.631248,0.386396,0.803745,0.541641,0.643836,0.177957,0.782589,0.916848,0.240621,0.529833,0.000389,0.378755,0.519313,0.252982,0.731852,0.660165,0.554958,0.404003,0.059762,0.354980,0.391207,0.527916,0.420993,0.439126,0.117357,0.745774,0.505800,0.719481,0.151472,0.596625,0.258214,0.395479,0.356393,0.107781,0.426826,0.909491,0.127614,0.091372,0.475771,0.128769,0.455960,0.255538,0.985738,0.815615,0.650835,0.131125,0.064733,0.923471,0.376670,0.009066,0.805088,0.185801,0.786900,0.743979,0.978071,0.346699,0.060275,0.718034,0.274864,0.389290,0.970752,0.780333,0.703728
0.524058,0.134953,0.330782,0.211842,0.131655,0.425035,0.322318,0.189443,0.188506,0.248761,0.340279,0.718978,0.876589,0.616705,0.240403,0.865473,0.390995,0.816532,0.744306,0.877948,0.445824,0.783515,0.800486,0.232824,0.661268,0.148700,0.096613,0.603839,0.403317,0.012061,0.739160,0.608784,0.436475,0.126834,0.573642,0.579416,0.533459,0.788723,0.387879,0.647156,0.253701,0.942789,0.631115,0.793430,0.075948,0.621488,0.680064,0.356127,0.667474,0.031377,0.426486,0.113254,0.479884,0.615818,0.432462,0.874242,0.473509,0.268587,0.177538,0.596792,0.090585,0.709699,0.165313,0.235829
0.949957,0.952144,0.603729,0.219252,0.792469,0.834744,0.730424,0.105346,0.978379,0.461679,0.508636,0.351406,0.885737,0.023711,0.583918,0.262844,0.145005,0.745191,0.466568,0.709432,0.691507,0.579235,0.167620,0.953801,0.727915,0.466721,0.463101,0.900606,0.246964,0.326137,0.085946,0.699467,0.184707,0.643213,0.441975,0.778490,0.275365,0.403725,0.637683,0.415104,0.695597,0.258977,0.797110,0.405979,0.688484,0.920143,0.787270,0.552423,0.537237,0.999786,0.312754,0.201528,0.099044,0.209067,0.373331,0.087006,0.893769,0.392296,0.127613,0.862174,0.352008,0.740542,0.454171,0.531833
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.521868,0.763834,0.656900,0.573327,0.848217,0.283208,0.347958,0.394880,0.123190,0.846091,0.296326,0.715893,0.497784,0.464135,0.681147,0.422002,0.299820,0.360894,0.315863,0.528397,0.609899,0.222134,0.746692,0.858255,0.685876,0.551863,0.152931,0.551875,0.717238,0.662318,0.716450,0.495903,0.362286,0.574874,0.375703,0.353436,0.795993,0.270522,0.675981,0.863645,0.556099,0.445593,0.269817,0.620303,0.752456,0.270838,0.355567,0.431353
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.584265,0.822324,0.882351,0.687813,0.602615,0.605024,0.569671,0.572105,0.307353,0.209748,0.446662,0.212824,0.763648,0.935541,0.762481,0.410430,0.043887,0.570122,0.546870,0.389654,0.233764,0.445442,0.606523,0.907597,0.607916,0.459045,0.353313,0.973979,0.196346,0.878394,0.069697,0.043259,0.948471,0.863778,0.543747,0.517587,0.790786,0.842535,0.384687,0.392753,0.341513,0.911622,0.539212,0.148205,0.882091,0.260040,0.054851,0.860567
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.040526,0.167996,0.605166,0.401647,0.235494,0.536952,0.832882,0.328671,0.108677,0.800422,0.377295,0.626540,0.754479,0.457948,0.097124,0.745926,0.670817,0.165705,0.238394,0.838419,0.553284,0.574985,0.977510,0.470961,0.762082,0.015404,0.400890,0.634031,0.333867,0.664254,0.519030,0.269127
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.495102,0.071583,0.578983,0.750440,0.982117,0.493472,0.956478,0.325678,0.643405,0.769233,0.640689,0.260870,0.796989,0.955991,0.509604,0.572299,0.860994,0.114221,0.338820,0.253217,0.100149,0.478067,0.137450,0.900926,0.660417,0.841741,0.185138,0.778928,0.691558,0.545451,0.354571,0.442737
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.302107,0.159867,0.641269,0.351263,0.861563,0.133936,0.887037,0.890320,0.834885,0.206313,0.256769,0.525317,0.720150,0.698783,0.736263,0.290700,0.284355,0.620903,0.945007,0.450423,0.941970,0.203928,0.495712,0.681074,0.631365,0.493951,0.372704,0.351102,0.168719,0.254308,0.857151,0.024915,0.023602,0.367086,0.510814,0.935692,0.641916,0.193036,0.198014,0.852487,0.332791,0.645249,0.599520,0.580758,0.527541,0.269834,0.094680,0.803432
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.215904,0.483016,0.076159,0.245754,0.130181,0.993387,0.133873,0.660636,0.504106,0.699229,0.189208,0.640577,0.141552,0.400966,0.281881,0.290109,0.397983,0.679385,0.733681,0.208816,0.715790,0.282305,0.248357,0.773959,0.082401,0.969975,0.737663,0.741010,0.987654,0.067417,0.624224,0.634202
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.706703,0.686091,0.903055,0.062362,0.156056,0.922783,0.681565,0.087889,0.750452,0.295956,0.036337,0.831872,0.030928,0.707206,0.100586,0.890312,0.002259,0.489142,0.041261,0.944714,0.260881,0.702284,0.531963,0.260249,0.318235,0.188372,0.807500,0.531560,0.807112,0.170741,0.870541,0.498755,0.008011,0.767343,0.763038,0.007580,0.991604,0.357116,0.547287,0.751841,0.171926,0.321658,0.304776,0.323726,0.740992,0.429360,0.688632,0.289779
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.748412,0.343082,0.785319,0.664879,0.860408,0.116840,0.202942,0.959817,0.619064,0.201743,0.148561,0.508782,0.800258,0.191282,0.307453,0.778120,0.670783,0.173885,0.524886,0.226323,0.318047,0.177585,0.129745,0.251946,0.512485,0.357964,0.916524,0.978528,0.474414,0.865108,0.208287,0.072969
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.947759,0.735007,0.252030,0.813064,0.855796,0.853276,0.144901,0.703553,0.889043,0.715504,0.648448,0.918831,0.902099,0.709913,0.876506,0.213926,0.403174,0.685078,0.772340,0.561390,0.798664,0.034094,0.634137,0.897612,0.456932,0.651393,0.502965,0.965126,0.288292,0.944332,0.489716,0.798552
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
